id,site_x,job_url_x,job_url_direct_x,company_x,location_x,date_posted_x,job_type_x,salary_source_x,interval_x,min_amount_x,max_amount_x,currency_x,is_remote_x,listing_type_x,emails_x,company_industry_x,company_url_x,company_logo_x,company_url_direct_x,company_addresses_x,company_num_employees_x,company_revenue_x,company_description_x,site_y,job_url_y,job_url_direct_y,title_y,company_y,location_y,date_posted_y,job_type_y,salary_source_y,interval_y,min_amount_y,max_amount_y,currency_y,is_remote_y,listing_type_y,emails_y,description_y,company_industry_y,company_url_y,company_logo_y,company_url_direct_y,company_addresses_y,company_num_employees_y,company_revenue_y,company_description_y,skills,skills_count,job_category,job_category_encoded,location_x_encoded,is_remote_x_encoded,average_salary,predicted_job_category,actual_job_category,accuracy
in-b333e9adfa9f9e6a,indeed,https://www.indeed.com/viewjob?jk=b333e9adfa9f9e6a,https://cbha.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/2253,Ricoh,"Exton, PA, US",2024-11-21,fulltime,direct_data,yearly,95066.0,120375.0,USD,False,,,,https://www.indeed.com/cmp/Ricoh,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b52cc5d69acaf44a7b4b00ba4e0322a8,https://www.ricoh.com,Tokyo,"10,000+",more than $10B (USD),"More than just a technology company, we are focused on how people access, share and use information.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,542,0,107720.5,,Other,Incorrect
in-b4a0c9c6de10483e,indeed,https://www.indeed.com/viewjob?jk=b4a0c9c6de10483e,https://jobs.erieinsurance.com/job/Erie-Senior-IT-Analyst-PA-16530/1234553300/,Erie Insurance Group,"Erie, PA, US",2024-11-19,,direct_data,yearly,122700.0,150000.0,USD,True,,,Insurance,https://www.indeed.com/cmp/Erie-Insurance-Group,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d062c2c9fc313c83dfa1003327eb725d,http://www.erieinsurance.com,"100 Erie Insurance Place
Erie, PA
16530-0001
","5,001 to 10,000",$5B to $10B (USD),"With offices and independent agents spread throughout 12 states and the District of Columbia, becoming a member of the ERIE team is the start of a career filled with potential.",,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,647,1,136350.0,Other,Other,Correct
in-b4b283238d74ec3a,indeed,https://www.indeed.com/viewjob?jk=b4b283238d74ec3a,https://www.amazon.jobs/jobs/2836633/-business-analyst-ww-fulfillment-by-amazon--product--tech-finance?cmpid=DA_INAD200785B,Amazon.com,"Seattle, WA, US",2024-11-11,fulltime,direct_data,yearly,66900.0,143100.0,USD,False,,,Internet And Software,https://www.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,2,374,0,105000.0,,Other,Incorrect
in-b4db2ec913598067,indeed,https://www.indeed.com/viewjob?jk=b4db2ec913598067,https://ibmqjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/1324,Anywhere Real Estate,US,2024-11-19,,direct_data,yearly,122481.0,155089.0,USD,True,,,,https://www.indeed.com/cmp/Anywhere-Real-Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,386,1,138785.0,Other,Other,Correct
in-b4efd30858432f3f,indeed,https://www.indeed.com/viewjob?jk=b4efd30858432f3f,https://jobs.mdanderson.org/search/jobdetails/senior-business-support-analyst/fa9d868d-93c3-49e9-9e69-5577f7147f41?utm_campaign=indeed_organic&utm_medium=organic_job_board&utm_source=indeed,MD Anderson Cancer Center,"Houston, TX, US",2024-11-21,fulltime,direct_data,yearly,75000.0,113000.0,USD,True,,,,https://www.indeed.com/cmp/Md-Anderson-Cancer-Center,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/02ff2c2d2a5c90bc4650b9d0c5e4bde0,https://www.mdanderson.org,"Houston, TX","10,000+",$1B to $5B (USD),"MD Anderson Cancer Center in Houston is one of the world's most respected centers focused on cancer patient care, research, and education.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,365,1,94000.0,,Other,Incorrect
in-b503d66903eff623,indeed,https://www.indeed.com/viewjob?jk=b503d66903eff623,https://FMRLLC.contacthr.com/144635617,Fidelity Investments,"Westlake, TX, US",2024-11-21,,direct_data,yearly,55789.0,70641.0,USD,False,,accommodations@fmr.com,,https://www.indeed.com/cmp/Fidelity-Investments,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3b13ae266f49b8b36d02ac0247b514ae,http://www.fidelitycareers.com,"Boston, MA","10,000+",more than $10B (USD),"At Fidelity Investments, you’ll find endless opportunities to build a meaningful career that positively impacts peoples’ lives, including yours.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,608,0,63215.0,,Other,Incorrect
in-b6083566b93eb202,indeed,https://www.indeed.com/viewjob?jk=b6083566b93eb202,https://careers.caterpillar.com/en/jobs/job/r0000282022-senior-product-owner/,Caterpillar,"Peoria, IL, US",2024-11-19,fulltime,direct_data,yearly,133821.0,169448.0,USD,False,,,,https://www.indeed.com/cmp/Caterpillar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d3e825c278e7be9e72d1128c01b02473,http://www.caterpillar.com,"Irving, TX","10,000+",more than $10B (USD),"Caterpillar is the world's leading manufacturer of diesel and natural gas engines, diesel-electric locomotives, industrial gas turbines, and construction and mining equipment.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,648,0,151634.5,,Other,Incorrect
in-b617728ed1519d73,indeed,https://www.indeed.com/viewjob?jk=b617728ed1519d73,https://csp-mtg-llc.careerplug.com/j/02gwbup,,"Miami, FL, US",2024-11-20,parttime,direct_data,hourly,20.0,27.0,USD,False,,jobs@cspmgt.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,379,0,23.5,,Other,Incorrect
in-b623dd0f33e95852,indeed,https://www.indeed.com/viewjob?jk=b623dd0f33e95852,https://careers.mckesson.com/en/job/irving/sr-director-digital-transformation-customer-service/733/72026626080,Compile,"Irving, TX, US",2024-10-28,,direct_data,yearly,154600.0,257600.0,USD,False,,,,https://www.indeed.com/cmp/Compile,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,360,0,206100.0,Other,Other,Correct
in-b62978c19380b5d7,indeed,https://www.indeed.com/viewjob?jk=b62978c19380b5d7,https://csucareers.calstate.edu/en-us/job/544433/clinical-operations-analyst-campus-health-and-wellbeing,California State University,"San Luis Obispo, CA, US",2024-11-21,fulltime,direct_data,yearly,46548.0,89856.0,USD,False,,,Education And Schools,https://www.indeed.com/cmp/California-State-University,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d499edd39df9ca7eaa9769c973b20a69,https://www.calstate.edu/,"401 Golden Shore
Long Beach CA 90802","5,001 to 10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,649,0,68202.0,,Other,Incorrect
in-b62e2688f1315045,indeed,https://www.indeed.com/viewjob?jk=b62e2688f1315045,https://recruiting.paylocity.com/recruiting/jobs/Details/2873270/Summit-Broadband/Sr-Business-AnalystSalesforce-Developer?source=Indeed_Feed,Summit Broadband,"Orlando, FL, US",2024-11-20,fulltime,direct_data,yearly,91164.0,115434.0,USD,False,,,,https://www.indeed.com/cmp/Summit-Broadband,,http://www.summit-broadband.com,Orlando,51 to 200,$25M to $100M (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,487,0,103299.0,,Other,Incorrect
in-b6ddb3b692bf08e7,indeed,https://www.indeed.com/viewjob?jk=b6ddb3b692bf08e7,https://d.hodes.com/r/tp2?e=se&tv=pixel_tracker&aid=jpmorgan&p=web&se_ca=indeed&se_ac=click&se_la=21302563&u=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210576908%3Futm_medium%3Djobboard%26utm_campaign%3DDefault%2520Campaign%26utm_content%3DSecurities%2520Services%2520Sales%2520-%2520Asset%2520Owner%2520-%2520Analyst%26utm_term%3D210576908%26utm_source%3DIndeed&se_pr=d378060057c4b216&se_va=10789&tr_af=organic&ti_id=2245_210576908,JPMorganChase,"New York, NY, US",2024-11-21,fulltime,direct_data,yearly,100000.0,125000.0,USD,False,,,,https://www.indeed.com/cmp/Jpmorganchase-2,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,https://www.jpmorganchase.com/,"New York, NY","10,000+",more than $10B (USD),"Headquartered in New York City, JPMorgan Chase is the largest bank in the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,369,0,112500.0,,Other,Incorrect
in-b6e0427eeb3b603c,indeed,https://www.indeed.com/viewjob?jk=b6e0427eeb3b603c,https://bowiestate.peopleadmin.com/postings/3915,Bowie State University,"Bowie, MD, US",2024-04-19,,direct_data,yearly,100000.0,115000.0,USD,False,,,Education And Schools,https://www.indeed.com/cmp/Bowie-State-University,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b634d7eac86d8506d8b4dd9370321893,http://www.bowiestate.edu,"Bowie, Maryland",11 to 50,$5M to $25M (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,650,0,107500.0,,Other,Incorrect
in-b73215dc7d4cef24,indeed,https://www.indeed.com/viewjob?jk=b73215dc7d4cef24,https://westrockta.avature.net/en_US/careers/FolderDetail/Sr-Analyst-IT-HR-Time-Attendance/17004,WestRock,"GA, US",2024-11-20,fulltime,direct_data,yearly,83730.0,106021.0,USD,False,,,Industrial Manufacturing,https://www.indeed.com/cmp/Westrock-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/79862b5a2527264f16ac21da343c7558,https://www.westrock.com/,"1000 Abernathy Road NE
Atlanta, GA 30328","10,000+",more than $10B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,526,0,94875.5,,Other,Incorrect
in-b749d4df6a27483d,indeed,https://www.indeed.com/viewjob?jk=b749d4df6a27483d,https://digitalcareers.infosys.com/global-careers/company-job/description/reqid/126113BR?Codes=Indeed,Infosys,"Boston, MA, US",2024-11-19,,direct_data,yearly,86356.0,109346.0,USD,False,,,,https://www.indeed.com/cmp/Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,https://www.infosys.com,Bengaluru,"10,000+",more than $10B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Analyst,0,353,0,97851.0,,Analyst,Incorrect
in-b77d32fe2033aae1,indeed,https://www.indeed.com/viewjob?jk=b77d32fe2033aae1,https://www.avenuecode.com.br/open-positions/Senior-Business-Analyst-United-States-673b8f55ef8598644108135c,Avenue Code,US,2024-11-19,,direct_data,daily,110.0,135.0,USD,True,,,Internet And Software,https://www.indeed.com/cmp/Avenue-Code,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4f5ab0bcd577af42d630a2fa619b24c1,http://avenuecode.com,"26 O'Ferrell Street
Suite 600
San Francisco, CA 94108 ",201 to 500,,We deliver our solutions through individual contributions or as complete teams capable of partial to full ownership of a project.,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,386,1,122.5,,Other,Incorrect
in-b7db6c2a21dafafb,indeed,https://www.indeed.com/viewjob?jk=b7db6c2a21dafafb,https://jobs.rossstores.com/search/jobdetails/business-analyst-master-data-office/842a0151-8fc6-4de8-b2e6-2bc51d4970ac?utm_source=indeed&utm_medium=organic_job_board&utm_campaign=indeed_organic,Ross Dress For Less,"New York, NY, US",2024-11-19,,direct_data,yearly,75700.0,90000.0,USD,False,,,,https://www.indeed.com/cmp/Ross-Dress-For-Less,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/948d87fe011d414d4f55a2e829a6bc0f,https://jobs.rossstores.com/,"Dublin, CA","10,000+",more than $10B (USD),"Ross Dress for Less is the leader in discount retail. With over 2,000+ stores, 7 distribution centers, and Corporate and Buying Offices, join us in delivering the best value to our customers.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,369,0,82850.0,,Other,Incorrect
in-b7f8d680ef8df307,indeed,https://www.indeed.com/viewjob?jk=b7f8d680ef8df307,https://recruiting.ultipro.com/EQU1003TRSTL/JobBoard/92b5f1e0-a63e-95b3-de89-a29e3b4c78d2/OpportunityDetail?opportunityId=a0b53522-35ed-43cc-82b7-58cb1a09239d&postingId=6c2c782b-54a1-4d8a-9394-c41071792e18,EquiTrust Life Insurance Company,"West Des Moines, IA, US",2024-11-21,fulltime,direct_data,yearly,63430.0,80317.0,USD,False,,,,https://www.indeed.com/cmp/Equitrust-Life-Insurance-Company,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f4c224e8a2a0b72c5817a72bf2cb4ef9,https://www.equitrust.com/,"Chicago, IL",201 to 500,Decline to state,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,417,0,71873.5,,Other,Incorrect
in-b826e085dcf226de,indeed,https://www.indeed.com/viewjob?jk=b826e085dcf226de,https://recruiting.ultipro.com/PRE1019PRSD/JobBoard/4c05f321-903e-43d5-a4c0-5d9dd55dc34d/OpportunityDetail?opportunityId=fbaea581-d0a6-4368-850f-42e7ecf70cff&postingId=cf25723a-2b6c-49f1-a467-1b8b6a16d449,Presidio,"MA, US",2024-11-19,fulltime,direct_data,yearly,127053.0,160877.0,USD,True,,"recruitment@presidio.com, recruitment@presidio.com",,https://www.indeed.com/cmp/Presidio-2,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/29056ad2390da25b2bb6efd3095d766c,http://www.presidio.com,"New York, NY","1,001 to 5,000",Decline to state,Presidio is a global digital services and solutions provider accelerating business transformation through secured technology modernization.,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,651,1,143965.0,,Other,Incorrect
in-b85b2901e0bcb2af,indeed,https://www.indeed.com/viewjob?jk=b85b2901e0bcb2af,https://recruiting.adp.com/srccsh/public/RTI.home?r=5001084995506&c=1068741&d=ExternalCareerSite&rb=INDEED&idUnique=5001084995506,illumifin,"Eden Prairie, MN, US",2024-11-20,,direct_data,yearly,81378.0,103043.0,USD,False,,,,https://www.indeed.com/cmp/Illumifin,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3ed5f6eabb4b4dfc30ba742c5dfd4ae7,https://illumifin.com/,"Greenville, South Carolina","1,001 to 5,000",,It’s time to create a brighter future for insurers.,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,652,0,92210.5,,Other,Incorrect
in-b87e78ae0adf3a52,indeed,https://www.indeed.com/viewjob?jk=b87e78ae0adf3a52,https://jobs.talemetry.com/veranewco/jobs/apply?job_list_id=9147&returnUrl=https%3A%2F%2Fapp.jobvite.com%2FCompanyJobs%2FCareers.aspx%3Fk%3DApply%26j%3Do16Rufwc%26c%3DqdZbVfw2%26l%3DCvLhYfwf&tm_job=401075&tm_event=view&tm_company=48117,apree health,"Remote, US",2024-11-21,fulltime,direct_data,yearly,119000.0,178000.0,USD,True,,,,https://www.indeed.com/cmp/Apree-Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/da99ae7f2cff205e1101f4f70cc4ee90,,"Anchorage, AK",Decline to state,Decline to state,We’re transforming lives through better health,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,361,1,148500.0,,Other,Incorrect
in-b8a62e477c2ff225,indeed,https://www.indeed.com/viewjob?jk=b8a62e477c2ff225,https://careers.cboe.com/us/en/job/CBJCGMUSR3768EXTERNALENUS/Senior-Analyst-Sales-US-Equities-Hybrid-NYC?utm_source=indeed&utm_medium=phenom-feeds,Cboe Global Markets,"New York, NY, US",2024-11-20,fulltime,direct_data,yearly,87000.0,144000.0,USD,False,,,,https://www.indeed.com/cmp/Cboe-Global-Markets-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/79d4a604ca4eb05275cf0f0b40881588,http://www.cboe.com,"Chicago, IL","1,001 to 5,000",Decline to state,"Cboe is one of the world's largest exchange holding companies, offering cutting-edge trading and investment solutions to investors around the world.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,369,0,115500.0,,Other,Incorrect
in-b8c87e6375a9c94a,indeed,https://www.indeed.com/viewjob?jk=b8c87e6375a9c94a,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/North-America-Sales-Analyst--Officer---State-Street-Global-Advisors_R-762768,State Street,"Boston, MA, US",2024-11-19,fulltime,direct_data,yearly,65000.0,102500.0,USD,False,,,,https://www.indeed.com/cmp/State-Street,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f824de629ece372456a72c665b2d8b03,http://www.statestreet.com,"Boston, MA","10,000+",more than $10B (USD),"A State Street career means a chance to grow your skills, make your mark on your community, and impact the strength of the world economy.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,353,0,83750.0,,Other,Incorrect
in-b8e11acfb04b5896,indeed,https://www.indeed.com/viewjob?jk=b8e11acfb04b5896,https://intellibee.my.salesforce-sites.com/apps/jobs?id=a0AUU00000251Gr2AI,Intellibee Inc,"NC, US",2024-11-20,,direct_data,yearly,112273.0,142163.0,USD,False,,,Internet And Software,https://www.indeed.com/cmp/Intellibee-Inc,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/37b7727e3eb2acd948f6f4f73c2701ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,537,0,127218.0,,Other,Incorrect
in-b93cca0bfd8f3210,indeed,https://www.indeed.com/viewjob?jk=b93cca0bfd8f3210,https://jobs.citi.com/job/-/-/287/73237554720,Citi,"Tampa, FL, US",2024-11-19,fulltime,direct_data,yearly,113840.0,170760.0,USD,False,,,,https://www.indeed.com/cmp/Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,http://www.citigroup.com,"New York, NY","10,000+",more than $10B (USD),Citi is more than a global financial services company. It’s an engine for progress. Apply today to to get involved.,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,393,0,142300.0,,Other,Incorrect
in-b97488006ae5901f,indeed,https://www.indeed.com/viewjob?jk=b97488006ae5901f,https://recruitingbypaycor.com/career/JobIntroduction.action?id=8a7883a8934bc78d01934f084d4e22c5&source=Indeed+Free,Craig Technologies,"Langley, VA, US",2024-11-21,,direct_data,yearly,200000.0,220000.0,USD,False,,,Aerospace And Defense,https://www.indeed.com/cmp/Craig-Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d87991f273a1a1a2136a400b15659029,http://www.craigtechinc.com,"150 N. Sykes Creek Parkway
Suite 200
Merritt Island, Florida 32953",201 to 500,$25M to $100M (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,653,0,210000.0,,Other,Incorrect
in-b99c5ea3517e074c,indeed,https://www.indeed.com/viewjob?jk=b99c5ea3517e074c,https://grnh.se/3aee5eb54us,BambooHR,"Draper, UT, US",2024-11-21,,direct_data,yearly,116058.0,146955.0,USD,False,,,,https://www.indeed.com/cmp/Bamboohr,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6da1e03cf06755efe23321be63b4eba3,http://www.bamboohr.com,"Lindon, UT","1,001 to 5,000",Decline to state,"Our mission is to set people free to do great work. By people, we mean everyone—HR pros, employees, and entire organizations.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,461,0,131506.5,Other,Other,Correct
in-b99d8988f903589d,indeed,https://www.indeed.com/viewjob?jk=b99d8988f903589d,https://www.uline.jobs/JobDetails?source=1-INDEED&jobid=R248732,Uline,"Pleasant Prairie, WI, US",2024-11-20,fulltime,direct_data,yearly,58903.0,74584.0,USD,False,,,,https://www.indeed.com/cmp/Uline,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad0304f74c5a523a393a3e033c2b623a,http://www.uline.com,"Pleasant Prairie, WI","5,001 to 10,000",Decline to state,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Other,2,458,0,66743.5,Other,Other,Correct
in-b9cd3841a3fac4b6,indeed,https://www.indeed.com/viewjob?jk=b9cd3841a3fac4b6,https://esp21.ndti.net/JobListingDetail.aspx?id=1467,"New Directions Technologies, Inc.",US,2024-11-19,fulltime,direct_data,yearly,58240.0,79040.0,USD,False,,,,"https://www.indeed.com/cmp/New-Directions-Technologies,-Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/489615cf26fdfc5ef0976fbfd09cd47d,https://www.ndti.net/,"137 West Drummond Ave,
Suite A,
Ridgecrest,
California 93555-3117,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,386,0,68640.0,,Other,Incorrect
in-ba04148acbec4582,indeed,https://www.indeed.com/viewjob?jk=ba04148acbec4582,https://jobs.belimo.com/job/Danbury-Business-Applications-SAP-Analyst-%28Hybrid%29-CT-06810/1199424200/,Belimo,"Danbury, CT, US",2024-11-01,,direct_data,yearly,90000.0,110000.0,USD,False,,,,https://www.indeed.com/cmp/Belimo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c0917b0050941ac38ca336133c542e0a,http://belimo.com,,"1,001 to 5,000",Decline to state,"Belimo is the global market leader in the development, production, and sales of field devices for the energy-efficient control of HVAC systems. We employ approx. 2,000 people in over 80 countries. ",,,,,,,,,,,,,,,,,,,,,,,,,,,4,Other,2,654,0,100000.0,,Other,Incorrect
in-bacb293bc5762a1e,indeed,https://www.indeed.com/viewjob?jk=bacb293bc5762a1e,https://hysteryale.wd1.myworkdayjobs.com/en-US/Hyster-YaleCareers/job/HY-US-Danville-IL/Technical-Specialist-IV_R6763,Hyster-Yale Materials Handling,"Danville, IL, US",2024-11-20,fulltime,direct_data,yearly,70767.0,89607.0,USD,False,,,Industrial Manufacturing,https://www.indeed.com/cmp/Hyster--yale-Materials-Handling-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/033727cf0acfc1b438b4a2b8dda94a73,http://www.hyster-yale.com,"Global Headquarters
5875 Landerbrook Drive #300
Cleveland, OH 44124

Americas' Headquarters
1400 Sullivan Drive 
Greenville, NC 27834","5,001 to 10,000",$1B to $5B (USD),"HYMH designs, engineers, manufactures, sells, & services a portfolio of materials handling equipment that is among the most comprehensive.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,655,0,80187.0,,Other,Incorrect
in-bba4aec5785e2e7e,indeed,https://www.indeed.com/viewjob?jk=bba4aec5785e2e7e,https://aerodyneindustries.hua.hrsmart.com/pm_module/cgi-bin/click.cgi?job_id=1366&site_id=148,"Aerodyne Industries, LLC","Cape Canaveral, FL, US",2024-11-20,fulltime,direct_data,yearly,62582.0,79243.0,USD,False,,,Aerospace And Defense,"https://www.indeed.com/cmp/Aerodyne-Industries,-LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4a3ba645b903640e22ee62fc2f1d009d,http://www.aerodyneindustries.com,"8910 Astronaut Blvd Cape Canaveral, FL 32920 321-613-2948",51 to 200,$1M to $5M (USD),"Aerodyne Industries is a dynamic, rapidly growing engineering and Information Technology (IT) services firm headquartered in Cape Canaveral, Florida.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,656,0,70912.5,,Other,Incorrect
in-bbc627acfa2f2f12,indeed,https://www.indeed.com/viewjob?jk=bbc627acfa2f2f12,https://ooni.bamboohr.com/careers/467?source=indeed&src=indeed&postedDate=2024-11-19,Ooni Limited,"Austin, TX, US",2024-11-19,fulltime,direct_data,yearly,87826.0,111207.0,USD,False,,jobs@ooni.com,,https://www.indeed.com/cmp/Ooni-Limited,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/46a071ae4e47b1462bf4ce3652882d2e,https://www.ooni.com,"Broxburn, Bonn, Austin",201 to 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,416,0,99516.5,,Other,Incorrect
in-bc413462c669d38c,indeed,https://www.indeed.com/viewjob?jk=bc413462c669d38c,https://www.uline.jobs/JobDetails?source=1-INDEED&jobid=R248749,Uline,"Pleasant Prairie, WI, US",2024-11-20,fulltime,direct_data,yearly,74621.0,94486.0,USD,False,,,,https://www.indeed.com/cmp/Uline,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad0304f74c5a523a393a3e033c2b623a,http://www.uline.com,"Pleasant Prairie, WI","5,001 to 10,000",Decline to state,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,2,458,0,84553.5,,Other,Incorrect
in-bc6c5fb8c5b40607,indeed,https://www.indeed.com/viewjob?jk=bc6c5fb8c5b40607,https://jobs.smartrecruiters.com/AbbVie/3743990005949365-district-manager-rheumatology-seattle-wa,AbbVie,"Spokane, WA, US",2024-11-19,fulltime,direct_data,yearly,104476.0,132290.0,USD,False,,,Pharmaceuticals,https://www.indeed.com/cmp/Abbvie,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/140bdbe2ba6f25c02e0f44c4c42f72bb,https://www.abbvie.com,"1 N. Waukegan Road
North Chicago, Illinois 60064","10,000+",more than $10B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,657,0,118383.0,Other,Other,Correct
in-bcf290ceab338619,indeed,https://www.indeed.com/viewjob?jk=bcf290ceab338619,https://jobs.silkroad.com/Dole/DoleOrganicexternal/jobs/2628/?source=Indeed.com,Dole Food Company,"Springfield, OH, US",2024-11-20,fulltime,direct_data,yearly,78000.0,85000.0,USD,False,,,,https://www.indeed.com/cmp/Dole-Food-Company,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/00ef0e303fb858c4e001d5ea4917e298,http://www.dole.com,"Charlotte, NC","10,000+",$5B to $10B (USD),"The company is the world's largest producer of fresh fruit and vegetables, known best for bananas, pineapples, and tropical produce.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,658,0,81500.0,,Other,Incorrect
in-bcfc06adf398a996,indeed,https://www.indeed.com/viewjob?jk=bcfc06adf398a996,https://capps.taleo.net/careersection/ex/jobdetail.ftl?job=00046569&tz=GMT-06%3A00&tzname=America%2FChicago,Office of the Attorney General,"Austin, TX, US",2024-11-19,fulltime,direct_data,monthly,12500.0,13333.0,USD,False,,,,https://www.indeed.com/cmp/Office-of-the-Attorney-General,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bd053917e31fbfd568645a300366ad79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,2,416,0,12916.5,Other,Other,Correct
in-bd02dbbbf888d76e,indeed,https://www.indeed.com/viewjob?jk=bd02dbbbf888d76e,https://jobs.citi.com/job/-/-/287/73319163504,Citi,"Irving, TX, US",2024-11-21,fulltime,direct_data,yearly,96400.0,144600.0,USD,False,,,,https://www.indeed.com/cmp/Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,http://www.citigroup.com,"New York, NY","10,000+",more than $10B (USD),Citi is more than a global financial services company. It’s an engine for progress. Apply today to to get involved.,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Other,2,360,0,120500.0,Other,Other,Correct
